English Word;German Translation (Google Translate);Positive;Negative;Anger;Anticipation;Disgust;Fear;Joy;Sadness;Surprise;Trust
intercession;F�rbitte;0;0;0;0;0;0;0;0;0;1
interchange;Austausch;0;0;0;0;0;0;0;0;0;0
interchangeable;austauschbar;0;0;0;0;0;0;0;0;0;0
interchanged;ausgetauscht;0;0;0;0;0;0;0;0;0;0
intercom;Gegensprechanlage;0;0;0;0;0;0;0;0;0;0
intercourse;Geschlechtsverkehr;1;0;0;0;0;0;0;0;0;0
interdependence;Interdependenz;0;0;0;0;0;0;0;0;0;0
interdependent;interdependent;0;0;0;0;0;0;0;0;0;0
interdiction;Verbot;0;1;0;0;0;0;0;0;0;0
interest;Interesse;1;0;0;0;0;0;0;0;0;0
interested;interessiert;1;0;0;0;1;0;0;1;0;0
interesting;interessant;1;0;0;0;0;0;0;0;0;0
interference;Interferenz;0;1;0;0;0;0;0;0;0;0
interferometer;Interferometer;0;0;0;0;0;0;0;0;0;0
interim;Zwischen-;0;0;0;1;0;0;0;0;0;0
interior;Innere;1;0;0;0;1;0;0;0;0;1
interlocutory;Zwischen;1;0;0;0;0;0;0;0;0;0
interlude;Zwischenspiel;1;0;0;0;0;0;0;0;0;0
intermediary;Vermittler;0;0;0;0;0;0;0;0;0;0
intermediate;Zwischen-;0;0;0;0;0;0;0;0;0;0
interment;Beerdigung;0;1;0;0;0;0;0;1;0;0
interminable;endlos;1;1;1;1;0;0;0;0;0;0
intermission;Pause;0;0;0;1;0;0;0;0;0;0
intermittent;intermittierend;0;0;0;0;0;0;0;0;0;0
intern;Assistenzarzt;0;0;0;0;0;0;0;0;0;0
internal;intern;0;0;0;0;0;0;0;0;0;0
internally;innen;0;0;0;0;0;0;0;0;0;0
international;international;0;0;0;0;0;0;0;0;0;0
interpolate;interpolieren;0;0;0;0;0;0;0;0;0;0
interpolation;Interpolation;0;0;0;0;0;0;0;0;0;0
interpret;interpretieren;0;0;0;0;0;0;0;0;0;0
interpretation;Interpretation;0;0;0;0;0;0;0;0;0;0
interpreter;Dolmetscher;0;0;0;0;0;0;0;0;0;0
interrelated;zusammenh�ngend;0;0;0;0;0;0;0;0;0;0
interrogate;verh�ren;0;0;0;0;0;1;0;0;0;0
interrogation;Verh�r;0;0;0;0;0;1;0;0;0;0
interrupt;unterbrechen;0;1;1;0;0;0;0;0;1;0
interrupted;unterbrochen;0;1;0;0;0;0;0;1;0;0
interruption;Unterbrechung;0;0;0;0;0;0;0;0;0;0
intersect;schneiden;0;0;0;0;0;0;0;0;0;0
intersection;Kreuzung;0;0;0;0;0;0;0;0;0;0
interstitial;interstitielle;0;0;0;0;0;0;0;0;0;0
interval;Intervall;0;0;0;0;0;0;0;0;0;0
intervening;dazwischen;0;0;0;0;0;0;0;0;0;0
intervention;Intervention;1;1;0;0;0;0;0;1;0;0
interview;Interview;0;0;0;0;0;0;0;0;0;0
interviewer;Interviewer;0;0;0;0;0;1;0;0;0;0
interworking;Interworking;0;0;0;0;0;0;0;0;0;0
intestate;intestate;0;1;0;0;0;0;0;0;0;0
intestinal;Darm-;0;0;0;0;1;0;0;0;0;0
intestine;Darm;0;0;0;0;0;0;0;0;0;0
intestines;Innereien;0;0;0;0;0;0;0;0;0;0
intimacy;Intimit�t;0;0;0;0;0;0;0;0;0;0
intimate;intim;1;0;0;1;0;0;1;0;0;1
intimately;gr�ndlich;0;0;0;1;0;1;1;0;0;0
intimation;Andeutung;0;0;0;0;0;0;0;0;0;0
intimidate;einsch�chtern;0;1;0;0;0;1;0;0;0;0
intimidation;Einsch�chterung;0;1;1;0;0;1;0;0;0;0
intolerable;unertr�glich;0;1;1;0;0;0;0;0;0;0
intolerance;Intoleranz;0;1;1;0;1;1;0;0;0;0
intolerant;intolerant;0;1;1;0;1;1;0;1;0;0
intonation;Intonation;1;0;0;0;0;0;0;0;0;0
intoxicated;berauscht;0;1;0;0;1;0;0;0;0;0
intoxication;Rausch;0;0;0;0;0;0;0;0;0;0
intractable;widerspenstig;0;1;1;0;0;0;0;0;0;0
intramural;intramural;0;0;0;0;0;0;0;0;0;0
intrepid;unerschrocken;1;0;0;0;0;0;0;0;0;0
intricate;kompliziert;0;0;0;0;0;0;0;0;0;0
intrigue;Intrigen;0;1;0;1;0;1;0;0;1;0
intriguing;faszinierend;0;0;0;0;0;0;0;0;0;0
intrinsic;innere;0;0;0;0;0;0;0;0;0;0
intrinsically;eigen;0;0;0;0;0;0;0;0;0;0
introduction;Einf�hrung;0;0;0;0;0;0;0;0;0;0
introductory;Einf�hrungs-;0;0;0;0;0;0;0;0;0;0
introspection;Selbstbeobachtung;0;0;0;0;0;0;0;0;0;0
introspective;introspektiv;0;0;0;0;0;0;0;0;0;0
intruder;Eindringling;0;1;1;0;0;1;0;0;1;0
intrusion;Intrusion;0;1;0;0;0;1;0;0;0;0
intrusive;aufdringlich;0;1;1;0;1;1;0;0;1;0
intuition;Intuition;1;0;0;0;0;0;0;0;0;1
intuitive;intuitiv;1;0;0;0;0;0;0;0;0;0
intuitively;instinktiv;0;0;0;1;0;0;0;0;0;0
inundation;�berschwemmung;0;0;0;0;0;0;0;0;0;0
invade;�berfallen;0;1;1;0;0;1;0;1;1;0
invader;Eindringling;0;1;1;0;0;1;0;1;0;0
invalid;ung�ltig;0;0;0;0;0;0;0;1;0;0
invalidate;entkr�ften;0;1;0;0;0;0;0;0;0;0
invalidation;Entwertung;0;1;0;0;0;0;0;0;0;0
invalidity;Ung�ltigkeit;0;1;0;0;0;0;0;0;0;0
invaluable;unsch�tzbar;0;0;0;0;0;0;0;0;0;0
invariably;unver�nderlich;1;0;0;0;0;0;0;0;0;0
invasion;Invasion;0;1;1;0;0;0;0;0;0;0
invent;erfinden;0;0;0;0;0;0;0;0;0;0
invention;Erfindung;0;0;0;0;0;0;0;0;0;0
inventive;erfinderisch;1;0;0;0;0;0;0;0;0;0
inventor;Erfinder;1;0;0;0;0;0;0;0;0;0
inventory;Inventar;0;0;0;0;0;0;0;0;0;0
inverse;umgekehrt;0;0;0;0;0;0;0;0;0;0
inversely;umgekehrt;0;0;0;0;0;0;0;0;0;0
inversion;Inversion;0;0;0;0;0;0;0;0;0;0
invert;umkehren;0;0;0;0;0;0;0;0;0;0
inverted;invertierte;0;0;0;0;0;0;0;0;0;0
investigate;untersuchen;1;0;0;0;0;0;0;0;0;0
investigation;Untersuchung;0;0;0;1;0;0;0;0;0;0
investigator;Ermittler;0;0;0;0;0;0;0;0;0;0
investor;Investor;0;0;0;0;0;0;0;0;0;0
invigorate;beleben;1;0;0;0;0;0;0;0;0;0
invincible;unbesiegbar;0;0;0;0;0;0;0;0;0;0
invisibility;Unsichtbarkeit;0;0;0;0;0;0;0;0;0;0
invisible;unsichtbar;0;0;0;0;0;0;0;0;0;0
invitation;Einladung;1;0;0;1;0;0;0;0;0;0
invite;einladen;1;0;0;1;0;0;1;0;1;1
inviting;einladend;1;0;0;1;0;0;1;0;1;1
invocation;Aufruf;0;0;0;1;0;0;0;0;0;1
invoice;Rechnung;0;0;0;0;0;0;0;0;0;0
invoke;aufrufen;0;0;0;1;0;0;0;0;0;0
involuntary;unwillk�rlich;0;1;0;0;0;0;0;0;0;0
involution;Involution;0;1;1;0;0;0;0;0;0;0
involvement;Beteiligung;0;0;1;0;0;0;0;0;0;0
inwards;nach innen;0;0;0;0;0;0;0;0;0;0
iota;Jota;0;0;0;0;0;0;0;0;0;0
irate;w�tend;0;1;1;0;0;0;0;0;0;0
ire;Grimm;0;1;1;0;0;0;0;0;0;0
iridescent;irisierend;0;0;0;0;0;0;0;0;0;0
iris;Iris;0;0;0;0;0;1;0;0;0;0
iron;Eisen;1;0;0;0;0;0;0;0;0;1
ironic;ironisch;0;0;0;0;0;0;0;0;0;0
irons;B�geleisen;0;1;0;0;0;0;0;0;0;0
irony;Ironie;0;0;0;0;0;0;0;0;0;0
irradiation;Bestrahlung;0;0;0;0;0;0;0;0;0;0
irrational;irrational;0;1;0;0;1;1;0;0;0;0
irrationality;Irrationalit�t;0;1;0;0;0;0;0;0;0;0
irreconcilable;unvers�hnlich;0;1;1;0;0;1;0;1;0;0
irreducible;nicht reduzierbar;1;0;0;0;0;0;0;0;0;0
irrefutable;unwiderlegbar;1;0;0;0;0;0;0;0;0;1
irregular;unregelm��ig;0;1;0;0;0;0;0;0;0;0
irregularity;Unregelm��igkeit;0;1;0;0;0;0;0;0;0;0
irregularly;unregelm��ig;0;0;0;0;0;0;0;0;0;0
irrelevant;irrelevant;0;1;0;0;0;0;0;0;0;0
irreparable;irreparabel;0;1;0;0;0;1;0;1;0;0
irrepressible;unbez�hmbar;0;0;0;0;0;0;0;0;0;0
irresistible;unwiderstehlich;0;0;0;0;0;0;0;0;0;0
irrespective;unabh�ngig davon,;0;0;0;0;0;0;0;0;0;0
irresponsible;unverantwortlich;0;1;0;0;0;0;0;0;0;0
irreverent;respektlos;0;1;0;0;0;0;0;0;0;0
irreversible;unumkehrbar;0;0;0;0;0;0;0;0;0;0
irrevocable;unwiderruflich;0;1;0;0;0;0;0;0;0;0
irrigate;bew�ssern;0;0;0;0;0;0;0;0;0;0
irrigation;Bew�sserung;0;0;0;0;0;0;0;0;0;0
irritability;Reizbarkeit;0;1;1;0;0;0;0;0;0;0
irritable;reizbar;0;1;1;0;0;0;0;0;0;0
irritating;irritierend;0;1;1;0;1;0;0;0;0;0
irritation;Reizung;0;1;1;0;1;0;0;1;0;0
island;Insel;0;0;0;0;0;0;0;0;0;0
isle;Insel;0;0;0;0;0;0;0;0;0;0
islet;Inselchen;0;0;0;0;0;0;0;0;0;0
isolate;isolieren;0;0;0;0;0;0;0;1;0;0
isolated;isoliert;0;1;0;0;0;1;0;1;0;0
isolation;Isolation;0;1;0;0;0;0;0;1;0;0
isomorphism;Isomorphismus;0;0;0;0;0;0;0;0;0;0
isothermal;isothermen;0;0;0;0;0;0;0;0;0;0
issue;Ausgabe;0;0;0;0;0;0;0;0;0;0
itch;Juckreiz;0;0;0;0;0;0;0;0;0;0
itching;Jucken;0;0;0;0;0;0;0;0;0;0
item;Artikel;0;0;0;0;0;0;0;0;0;0
itemize;spezifizieren;0;0;0;0;0;0;0;0;0;0
items;Produkte;0;0;0;0;0;0;0;0;0;0
iterate;wiederholen;0;0;0;0;0;0;0;0;0;0
iteration;Iteration;0;0;0;0;0;0;0;0;0;0
iterative;iterativ;0;0;0;0;0;0;0;0;0;0
itinerant;Wander-;0;0;0;0;0;0;0;0;0;0
itinerary;Reiseroute;0;0;0;0;0;0;0;0;0;0
ivory;Elfenbein;0;0;0;0;0;0;0;0;0;0
jab;Sto�;0;0;1;0;0;0;0;0;0;0
jabber;Geplapper;0;1;0;0;0;0;0;0;0;0
jack;Jack;0;0;0;0;0;0;0;0;0;0
jackass;Esel;0;0;0;0;0;0;0;0;0;0
jackpot;Jackpot;1;0;0;1;0;0;1;0;1;0
jacks;Buchsen;0;0;0;0;0;0;0;0;0;0
jade;Jade;0;0;0;0;0;0;0;0;0;0
jag;Zacke;0;0;0;0;0;0;0;0;0;0
jagged;gezackt;0;0;0;0;0;0;0;0;0;0
jaguar;Jaguar;0;0;0;0;0;0;0;0;0;0
jail;Gef�ngnis;0;1;0;0;0;1;0;1;0;0
jam;Marmelade;1;0;0;0;0;0;0;0;0;0
jammed;verstopft;0;0;0;0;0;0;0;0;0;0
janitor;Hausmeister;0;0;0;0;1;0;0;0;0;0
japan;Japan;0;0;0;0;0;0;0;0;0;0
jar;Krug;0;0;0;0;0;0;0;0;0;0
jargon;Jargon;0;1;0;0;0;0;0;0;0;0
jarring;schrill;0;1;0;0;0;1;0;1;0;0
jasper;Jaspis;0;0;0;0;0;0;0;0;0;0
jaundice;Gelbsucht;0;1;0;0;0;1;0;0;0;0
jaunt;Spritztour;0;0;0;0;0;0;0;0;0;0
javelin;Speerwurf;0;0;0;0;0;0;0;0;0;0
jaw;Kiefer;0;0;0;0;0;0;0;0;0;0
jaws;Rachen;0;0;0;0;0;1;0;0;0;0
jay;Eichelh�her;0;0;0;0;0;0;0;0;0;0
jealous;neidisch;0;1;1;0;1;0;0;0;0;0
jealousy;Eifersucht;0;1;1;0;1;1;0;1;0;0
jeans;Jeans;0;0;0;0;0;0;0;0;0;0
jeep;Jeep;0;0;0;0;0;0;0;0;0;0
jelly;Gelee;0;0;0;0;0;0;0;0;0;0
jenny;Eselin;0;0;0;0;0;0;0;0;0;0
jeopardize;gef�hrden;0;1;1;0;0;1;0;0;0;0
jeopardy;Gefahr;0;1;0;1;0;1;0;0;0;0
jerk;Trottel;0;0;1;0;0;0;0;0;1;0
jersey;Jersey;0;0;0;0;0;0;0;0;0;0
jest;scherzen;1;0;0;0;0;0;1;0;1;0
jester;Spa�vogel;0;0;0;0;0;0;0;0;0;0
jet;Jet;0;0;0;0;0;0;0;0;0;0
jetty;Anlegesteg;0;0;0;0;0;0;0;0;0;0
jewel;Schmuckst�ck;0;0;0;0;0;0;0;0;0;0
jeweler;Juwelier;0;0;0;0;0;0;0;0;0;0
jewelry;Schmuck;0;0;0;0;0;0;0;0;0;0
jib;Ausleger;0;0;0;0;0;0;0;0;0;0
jiffy;jiffy;0;0;0;0;0;0;0;0;0;0
jimmy;Jimmy;0;0;0;0;0;0;0;0;0;0
jingle;Klimpern;0;0;0;0;0;0;0;0;0;0
job;Arbeit;1;0;0;0;0;0;0;0;0;0
jock;jock;0;0;0;0;0;0;0;0;0;0
jockey;Jockey;0;0;0;0;0;0;0;0;0;0
jog;joggen;0;0;0;0;0;0;0;0;0;0
john;John;0;1;0;0;1;0;0;0;0;0
join;beitreten;1;0;0;0;0;0;0;0;0;0
joined;beigetreten;1;0;0;0;0;0;0;0;0;0
joining;Beitritt;0;0;0;0;0;0;0;0;0;0
joint;Joint;0;0;0;0;0;0;0;0;0;0
jointly;gemeinsam;0;0;0;0;0;0;0;0;0;0
joke;Witz;0;1;0;0;0;0;0;0;0;0
joker;Joker;1;0;0;0;0;0;1;0;1;0
joking;Witze;1;0;0;0;0;0;0;0;0;0
jolt;Ruck;0;0;0;0;0;0;0;0;1;0
jornada;jornada;0;1;0;0;0;0;0;0;0;0
jot;Funken;0;0;0;0;0;0;0;0;0;0
journal;Fachzeitschrift;0;0;0;0;0;0;0;0;0;0
journalism;Journalismus;0;0;0;0;0;0;0;0;0;1
journalist;Journalist;1;0;0;0;0;0;0;0;0;0
journey;Fahrt;1;0;0;1;0;1;1;0;0;0
journeyman;Geselle;0;0;0;0;0;0;0;0;0;1
jovial;jovial;1;0;0;0;0;0;1;0;0;0
joy;Freude;1;0;0;0;0;0;1;0;0;0
joyful;froh;1;0;0;0;0;0;1;0;0;1
joyous;freudig;1;0;0;0;0;0;1;0;0;0
jubilant;jubelnd;1;0;0;0;0;0;1;0;1;1
jubilee;Jubil�um;1;0;0;0;0;0;1;0;1;0
judge;Richter;0;0;0;0;0;0;0;0;0;0
judging;Beurteilung;0;0;0;0;0;0;0;0;0;0
judgment;Urteil;0;0;0;0;0;0;0;0;1;0
judicial;Justiz-;1;0;0;1;0;0;0;0;0;1
judiciary;Justiz;0;0;0;1;0;0;0;0;0;1
judicious;umsichtig;1;0;0;0;0;0;0;0;0;1
jug;Krug;0;0;0;0;0;0;0;0;0;0
juggle;jonglieren;0;0;0;0;0;0;0;0;0;0
juggling;Jonglieren;0;0;0;0;0;0;0;0;0;0
juice;Saft;0;0;0;0;0;0;0;0;0;0
juicy;saftig;0;0;0;0;0;0;0;0;0;0
jumble;Durcheinander;0;1;0;0;0;0;0;0;0;0
jumbled;durcheinander;0;0;0;0;0;0;0;0;0;0
jumbo;Jumbo;0;0;0;0;0;0;0;0;0;0
jump;springen;1;0;0;0;0;0;1;0;0;0
junction;Kreuzung;0;0;0;0;0;0;0;0;0;0
juncture;Verbindung;0;0;0;0;0;0;0;0;0;0
jungle;Dschungel;0;0;0;0;0;1;0;0;0;0
junior;Junior;0;0;0;0;0;0;0;0;0;0
junk;Tr�del;0;1;0;0;0;0;0;0;0;0
junta;Junta;0;1;0;0;0;0;0;0;0;0
juridical;juristisch;0;0;0;0;0;0;0;0;0;0
jurisdiction;Zust�ndigkeit;0;0;0;0;0;0;0;0;0;0
jurisprudence;Rechtswissenschaft;0;0;0;0;0;0;0;1;0;0
jurist;Jurist;0;0;0;0;0;0;0;0;0;1
jury;Jury;0;0;0;0;0;0;0;0;0;1
justice;Gerechtigkeit;1;0;0;0;0;0;0;0;0;1
justifiable;vertretbar;1;0;0;0;0;0;0;0;0;1
justification;Rechtfertigung;1;0;0;0;0;0;0;0;0;0
justify;rechtfertigen;0;0;0;0;0;0;0;0;0;0
jute;Jute;0;0;0;0;0;0;0;0;0;0
juvenile;jugendlich;0;1;0;0;0;0;0;0;0;0
juxtaposition;Nebeneinander;0;0;0;0;0;0;0;0;0;0
kaiser;Kaiser;0;0;0;0;0;0;0;0;0;0
kaleidoscope;Kaleidoskop;0;0;0;0;0;0;0;0;0;0
kangaroo;K�nguru;0;0;0;0;0;0;0;0;0;0
kanji;Kanji;0;0;0;0;0;0;0;0;0;0
karma;Karma;0;0;0;0;0;0;0;0;0;0
kayak;Kajak;0;0;0;0;0;0;0;0;0;0
keel;Kiel;0;0;0;0;0;0;0;0;0;0
keeper;W�chter;0;0;0;0;0;0;0;0;0;0
keeping;Aufbewahrung;0;0;0;0;0;0;0;0;0;0
keepsake;Andenken;1;0;0;0;0;0;0;0;0;0
keg;Fass;0;0;0;0;0;0;0;0;0;0
ken;ken;1;0;0;0;0;0;0;0;0;0
kennel;Hundeh�tte;0;0;0;0;0;0;0;1;0;0
kern;kern;0;1;0;0;0;0;0;0;0;0
kernel;Kern;0;0;0;0;0;0;0;0;0;0
kerosene;Kerosin;0;0;0;0;0;1;0;0;0;0
kettle;Wasserkessel;0;0;0;0;0;0;0;0;0;0
key;Schl�ssel;0;0;0;0;0;0;0;0;0;0
keyhole;Schl�sselloch;0;0;0;0;0;0;0;0;0;0
keynote;Keynote-;1;0;0;0;0;0;0;0;0;0
keystone;Grundpfeiler;1;0;0;0;0;0;0;0;0;0
khaki;khaki;0;0;0;0;0;0;0;0;0;0
khan;Khan;0;0;0;0;0;1;0;0;0;1
kick;Kick;0;1;1;0;0;0;0;0;0;0
kicking;Tritte;0;0;1;0;0;0;0;0;0;0
kid;Kind;0;0;0;0;0;0;0;0;0;0
kidding;Scherz;0;0;0;0;0;0;0;0;0;0
kidnap;entf�hren;0;1;1;0;0;1;0;1;1;0
kill;t�ten;0;1;0;0;0;1;0;1;0;0
killing;T�tung;0;1;1;0;0;1;0;1;0;0
kiln;Ofen;0;0;0;0;0;0;0;0;0;0
kilogram;Kilogramm;0;0;0;0;0;0;0;0;0;0
kilometer;Kilometer;0;0;0;0;0;0;0;0;0;0
kilt;Kilt;0;0;0;0;0;0;0;0;0;0
kimono;Kimono;0;0;0;0;0;0;0;0;0;0
kin;Verwandtschaft;0;0;0;0;0;0;0;0;0;0
kind;Art;1;0;0;0;0;0;1;0;0;1
kindergarten;Kindergarten;0;0;0;0;0;0;0;0;0;0
kindness;Freundlichkeit;1;0;0;0;0;0;0;0;0;0
kindred;Verwandtschaft;1;0;0;1;0;0;1;0;0;1
kinematics;Kinematik;0;0;0;0;0;0;0;0;0;0
king;K�nig;1;0;0;0;0;0;0;0;0;0
kingdom;Reich;0;0;0;0;0;0;0;0;0;0
kink;Knick;0;0;0;0;0;0;0;0;0;0
kinky;Kinky;0;0;0;0;0;0;0;0;0;0
kiosk;Kiosk;0;0;0;0;0;0;0;0;0;0
kirk;Kirche;0;0;0;0;0;0;0;0;0;0
kiss;Kuss;1;0;0;1;0;0;1;0;1;0
kit;Bausatz;0;0;0;0;0;0;0;0;0;0
kitchen;K�che;0;0;0;0;0;0;0;0;0;0
kite;Drachen;0;1;0;0;1;0;0;0;0;0
kitten;K�tzchen;1;0;0;0;0;0;1;0;0;1
knack;Talent;1;0;0;0;0;0;0;0;0;0
knapsack;Tornister;0;0;0;0;0;0;0;0;0;0
knead;kneten;0;0;0;0;0;0;0;0;0;0
knee;Knie;0;0;0;0;0;0;0;0;0;0
kneel;knien;0;0;0;0;0;0;0;0;0;0
kneeling;hinknien;0;0;0;0;0;0;0;0;0;0
knell;Totenglocke;0;1;0;0;0;1;0;1;0;0
knickers;Schl�pfer;0;0;0;0;0;0;0;0;0;1
knife;Messer;0;0;0;0;0;0;0;0;0;0
knight;Ritter;1;0;0;0;0;0;0;0;0;0
knit;stricken;0;0;0;0;0;0;0;0;0;0
knob;Knopf;0;0;0;0;0;0;0;0;0;0
knock;klopfen;0;0;0;0;0;0;0;0;0;0
knoll;Kuppe;0;0;0;0;0;0;0;0;0;0
knot;Knoten;0;0;0;0;0;0;0;0;0;0
knotted;verknotet;0;1;0;0;0;0;0;0;0;0
knowing;wissend;1;0;0;0;0;0;0;0;0;0
knowingly;wissentlich;0;0;0;0;0;0;0;0;0;0
knowledge;Wissen;1;0;0;0;0;0;0;0;0;0
knuckle;Kn�chel;0;0;0;0;0;0;0;0;0;0
kos;kos;0;0;0;0;0;0;0;0;0;0
kris;kris;0;0;0;0;0;0;0;0;0;0
kudos;Ansehen;1;0;0;0;0;0;1;0;0;0
lab;Labor;0;0;0;0;0;0;0;0;0;0
label;Etikette;0;0;0;0;0;0;0;0;0;1
labor;Arbeit;1;0;0;1;0;0;1;0;1;1
laboratory;Labor;0;0;0;0;0;0;0;0;0;0
labored;schwer;0;1;0;0;0;0;0;1;0;0
laborer;Arbeiter;0;0;0;0;0;0;0;0;0;0
laboring;arbeitend;0;0;0;0;0;0;0;0;0;0
laborious;m�hsam;0;1;0;0;0;0;0;0;0;0
labyrinth;Labyrinth;0;1;0;1;0;0;0;0;0;0
lac;lac;0;0;0;0;0;0;0;0;0;0
lace;Spitze;1;1;1;0;0;1;0;1;0;1
lack;Mangel;0;1;0;0;0;0;0;0;0;0
lacking;fehlt;0;1;0;0;0;0;0;0;0;0
lackluster;glanzlos;0;1;0;0;0;0;0;0;0;0
lacquer;Lack;0;0;0;0;0;0;0;0;0;0
lacrosse;Lacrosse;0;0;0;0;0;0;0;0;0;0
lad;Junge;0;0;0;0;0;0;0;0;0;0
ladder;Leiter;0;0;0;0;0;0;0;0;0;0
laden;beladen;0;1;0;0;0;0;0;0;0;0
lading;Ladung;0;0;0;0;0;0;0;0;0;0
ladle;Sch�pfkelle;0;0;0;0;0;0;0;0;0;0
lady;Dame;0;0;0;0;0;0;0;0;0;0
lag;Verz�gerung;0;1;0;0;0;0;0;0;0;0
lagging;nacheilenden;0;1;1;1;1;0;0;1;0;0
lagoon;Lagune;0;0;0;0;0;0;0;0;0;0
lair;H�hle;0;1;0;0;0;0;0;0;0;0
laity;Laien;0;0;0;0;0;0;0;0;0;0
lake;See;0;0;0;0;0;0;0;0;0;0
lama;Lama;0;0;0;0;0;0;0;0;0;0
lamb;Lamm;1;0;0;0;0;0;1;0;0;1
lament;Klage;0;1;0;0;1;1;0;1;0;0
lamenting;klagend;0;0;0;0;0;0;0;1;0;0
lamina;d�nne Schicht;0;0;0;0;0;0;0;0;0;0
laminated;laminiert;0;0;0;0;0;0;0;0;0;0
lamp;Lampe;0;0;0;0;0;0;0;0;0;0
lance;Lanze;0;0;0;0;0;0;0;0;0;0
lancer;Lanzenreiter;0;0;0;0;0;0;0;0;0;0
land;Land;1;0;0;0;0;0;0;0;0;0
landed;gelandet;1;0;0;0;0;0;0;0;0;0
landing;Landung;0;0;0;0;0;0;0;0;0;0
landlocked;Binnen;0;0;0;0;0;0;0;0;0;0
landlord;Vermieter;0;0;0;0;0;0;0;0;0;0
landmark;Wahrzeichen;0;0;0;0;0;0;0;0;0;1
lands;L�ndereien;0;0;0;0;0;0;0;0;0;0
landscape;Landschaft;0;0;0;0;0;0;0;0;0;0
landscaping;Landschaftsbau;0;0;0;0;0;0;0;0;0;0
landslide;Erdrutsch;0;1;0;0;0;1;0;1;0;0
lane;Fahrbahn;0;0;0;0;0;0;0;0;0;0
language;Sprache;0;0;0;0;0;0;0;0;0;0
languid;matt;0;1;0;0;0;0;0;0;0;0
languish;schmachten;0;1;0;0;0;0;0;0;0;0
languishing;schmachtend;0;1;0;0;0;1;0;1;0;0
lanky;schlaksig;0;0;0;0;0;0;0;0;0;0
lantern;Laterne;0;0;0;0;0;0;0;0;0;0
lap;Runde;0;0;0;0;0;0;0;0;0;0
lapel;Revers;0;0;0;0;0;0;0;0;0;0
lapse;Ablauf;0;1;0;0;0;0;0;0;0;0
lapsed;verfallen;0;0;0;0;0;0;0;0;0;0
larceny;Diebstahl;0;1;0;0;1;0;0;0;0;0
lard;Schmalz;0;0;0;0;0;0;0;0;0;0
larder;Speisekammer;0;0;0;0;0;0;0;0;0;0
large;gro�;0;0;0;0;0;0;0;0;0;0
larger;gr��er;0;0;0;0;1;0;0;0;1;1
largo;Largo;0;0;0;0;0;0;0;0;0;0
lark;Lerche;0;0;0;0;0;0;0;0;0;0
larva;Larve;0;0;0;0;0;0;0;0;0;0
larynx;Kehlkopf;0;0;0;0;0;0;0;0;0;0
laser;Laser-;1;0;0;0;0;0;0;0;0;1
lash;Peitsche;0;1;1;0;0;1;0;0;0;0
lass;M�dchen;0;0;0;0;0;0;0;0;0;0
lasso;Lasso;0;0;0;0;0;0;0;0;0;0
lasting;dauerhaft;0;0;0;0;0;0;0;0;0;0
latch;Riegel;0;0;0;0;0;0;0;0;0;0
late;sp�t;0;1;0;0;0;0;0;1;0;0
lateness;Versp�tung;0;1;0;0;0;0;0;0;0;0
latent;latent;0;1;1;1;1;0;0;0;1;0
lateral;seitlich;0;0;0;0;0;0;0;0;0;0
laterally;seitlich;0;0;0;0;0;0;0;0;0;0
latex;Latex;0;0;0;0;0;0;0;0;0;0
lathe;Drehmaschine;0;0;0;0;0;0;0;0;0;0
lather;Seifenschaum;0;0;0;0;0;0;0;0;0;0
latitude;Breite;0;0;0;0;0;0;0;0;0;0
latrines;Latrinen;0;1;0;0;1;0;0;0;0;0
lattice;Gitter;0;0;0;0;0;0;0;0;0;0
laudable;lobenswert;1;0;0;0;0;0;0;0;0;0
laugh;Lachen;1;0;0;0;0;0;1;0;1;0
laughable;l�cherlich;0;1;0;0;1;0;0;0;0;0
laughing;Lachen;1;0;0;0;0;0;1;0;0;0
laughter;Gel�chter;1;0;0;1;0;0;1;0;1;0
launch;Einf�hrung;1;0;0;1;0;0;0;0;0;0
laundry;W�scherei;0;0;0;0;0;0;0;0;0;0
laureate;Laureat;1;0;0;0;0;0;0;0;0;1
laurel;Lorbeer;1;0;0;0;0;0;0;0;0;0
laurels;Lorbeeren;1;0;0;0;0;0;1;0;0;0
lava;Lava;0;1;1;0;0;1;0;0;0;0
lavage;Lavage;0;0;0;0;0;0;0;0;0;0
lavatory;Toilette;0;0;0;0;1;0;0;0;0;0
lavender;Lavendel;0;0;0;0;0;0;0;0;0;0
lavish;verschwenderisch;1;0;0;0;0;0;0;0;0;0
law;Gesetz;0;0;0;0;0;0;0;0;0;1
lawful;rechtm��ig;1;0;0;0;0;0;0;0;0;1
lawlessness;Gesetzlosigkeit;0;1;1;0;0;1;0;0;0;0
lawn;Rasen;0;0;0;0;0;0;0;0;0;0
lawsuit;Klage;0;1;1;0;1;1;0;1;1;0
lawyer;Anwalt;0;1;1;0;1;1;0;0;0;0
lax;lax;0;1;0;0;0;0;0;1;0;0
laxative;Abf�hrmittel;0;1;0;0;1;1;0;0;0;0
lay;legen;0;0;0;0;0;0;0;0;0;0
layer;Schicht;0;0;0;0;0;0;0;0;0;0
layered;Schicht;0;0;0;0;0;0;0;0;0;0
layman;Laie;0;0;0;0;0;0;0;0;0;0
lazy;faul;0;1;0;0;0;0;0;0;0;0
lea;lea;0;0;0;0;0;0;0;0;0;0
lead;f�hren;1;0;0;0;0;0;0;0;0;0
